,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,201.0872344970703,201.0870,1,693662.0,-1.2000000,i_ion,"[""['A2', 'E3']""]"
1,204.08697509765625,204.0867,1,2282977.25,-1.3000000,b_ion,"[""['G0']""]"
2,232.11727905273438,232.11725,2,5067596.0,-0.1000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,263.1428527832031,263.1475,1,9150227.0,17.660000,y_ion,"[""['A5', 'J4']""]"
4,278.1235046386719,278.1234,1,6282474.5,-0.4000000,i_ion,"[""['M1']""]"
5,349.160400390625,349.1605,1,16703565.0,0.29000000,i_ion,"[""['M1', 'A2']""]"
6,374.1734313964844,374.1796,1,2988002.0,16.490000,i_ion,"[""['A2', 'E3', 'J4']""]"
7,392.18536376953125,392.1901,1,8773106.0,12.080000,y_ion,"[""['E3', 'J4', 'A5']""]"
8,463.22320556640625,463.2272,1,3230007.5,8.6200000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
9,478.2066955566406,478.2031,1,2656211.0,-7.5000000,i_ion,"[""['M1', 'A2', 'E3']""]"
10,651.2872924804688,651.2957,1,1141516.125,12.910000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
11,740.3377685546875,740.3433,1,12551718.0,7.4700000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
