,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,204.0869598388672,204.0867,1,74916.859375,-1.3000000,b_ion,"[""['G0']""]"
1,232.1173858642578,232.11725,2,87061.1953125,-0.6000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
2,263.14276123046875,263.1475,1,412210.96875,18.010000,y_ion,"[""['A5', 'J4']""]"
3,278.12384033203125,278.1234,1,116507.953125,-1.6000000,i_ion,"[""['M1']""]"
4,349.1600036621094,349.1605,1,275261.71875,1.4200000,i_ion,"[""['M1', 'A2']""]"
5,374.17413330078125,374.1796,1,176520.15625,14.610000,i_ion,"[""['A2', 'E3', 'J4']""]"
6,392.18511962890625,392.1901,1,414828.59375,12.700000,y_ion,"[""['E3', 'J4', 'A5']""]"
7,463.2245788574219,463.2272,1,167893.53125,5.6600000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
8,651.2854614257812,651.2957,1,35734.234375,15.720000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
9,740.33837890625,740.3433,1,563909.6875,6.6500000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
