,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,204.0871124267578,204.0867,1,1168431.75,-2.0000000,b_ion,"[""['G0']""]"
1,232.11817932128906,232.11725,2,1351668.375,-4.0000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
2,241.10855102539062,241.10505,2,256501.03125,-14.500000,b_ion,"[""['G0', 'M1']""]"
3,263.1426696777344,263.1475,1,7662933.5,18.360000,y_ion,"[""['A5', 'J4']""]"
4,278.1240539550781,278.1234,1,1643767.875,-2.4000000,i_ion,"[""['M1']""]"
5,303.1377868652344,303.1425,1,5063050.5,15.550000,i_ion,"[""['E3', 'J4']""]"
6,349.16033935546875,349.1605,1,5319008.0,0.46000000,i_ion,"[""['M1', 'A2']""]"
7,374.17584228515625,374.1796,1,3315761.25,10.040000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.1847229003906,392.1901,1,7075091.0,13.710000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.22259521484375,463.2272,1,2296488.25,9.9400000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2015075683594,478.2031,1,472847.25,3.3300000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,651.2861328125,651.2957,1,942326.5625,14.690000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
12,740.3388061523438,740.3433,1,8650271.0,6.0700000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
