,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,130.0497283935547,130.0499,1,3041.03955078125,1.3200000,i_ion,"[""['E3']""]"
1,201.08737182617188,201.0870,1,7052.13818359375,-1.8000000,i_ion,"[""['A2', 'E3']""]"
2,204.0865020751953,204.0867,1,45677.55078125,0.97000000,b_ion,"[""['G0']""]"
3,232.11805725097656,232.11725,2,54699.4921875,-3.5000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
4,263.1429443359375,263.1475,1,94337.9609375,17.310000,y_ion,"[""['A5', 'J4']""]"
5,278.123046875,278.1234,1,72482.578125,1.2700000,i_ion,"[""['M1']""]"
6,349.16046142578125,349.1605,1,225501.921875,0.11000000,i_ion,"[""['M1', 'A2']""]"
7,374.17523193359375,374.1796,1,41073.7578125,11.670000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.1860046386719,392.1901,1,106302.765625,10.440000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.22320556640625,463.2272,1,35574.7421875,8.6200000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.20294189453125,478.2031,1,40591.7734375,0.33000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,651.2908935546875,651.2957,1,14676.453125,7.3800000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
12,740.3389282226562,740.3433,1,137292.703125,5.9100000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
