,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,90.05535125732422,90.0549,1,11862.4052734375,-5.0000000,y_ion,"[""['A5']""]"
1,204.08680725097656,204.0867,1,445283.84375,-0.5000000,b_ion,"[""['G0']""]"
2,232.1181640625,232.11725,2,37892.109375,-3.9000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,263.1426086425781,263.1475,1,32455.751953125,18.590000,y_ion,"[""['A5', 'J4']""]"
4,278.122802734375,278.1234,1,26398.919921875,2.1500000,i_ion,"[""['M1']""]"
5,349.16058349609375,349.1605,1,37300.5078125,-0.2000000,i_ion,"[""['M1', 'A2']""]"
6,374.176513671875,374.1796,1,8192.3037109375,8.2500000,i_ion,"[""['A2', 'E3', 'J4']""]"
7,392.1849670410156,392.1901,1,24641.953125,13.090000,y_ion,"[""['E3', 'J4', 'A5']""]"
8,463.22186279296875,463.2272,1,7011.30078125,11.520000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
9,478.2010192871094,478.2031,1,8314.1005859375,4.3500000,i_ion,"[""['M1', 'A2', 'E3']""]"
