,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,130.04969787597656,130.0499,1,122912.296875,1.5500000,i_ion,"[""['E3']""]"
1,201.08702087402344,201.0870,1,239397.234375,-0.1000000,i_ion,"[""['A2', 'E3']""]"
2,204.0864715576172,204.0867,1,1563701.375,1.1200000,b_ion,"[""['G0']""]"
3,232.11767578125,232.11725,2,1824046.875,-1.8000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
4,263.1430358886719,263.1475,1,3611400.0,16.960000,y_ion,"[""['A5', 'J4']""]"
5,278.123291015625,278.1234,1,2854022.25,0.39000000,i_ion,"[""['M1']""]"
6,349.1609191894531,349.1605,1,8047923.0,-1.2000000,i_ion,"[""['M1', 'A2']""]"
7,374.17578125,374.1796,1,1411974.125,10.210000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.184814453125,392.1901,1,3222073.0,13.480000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.22296142578125,463.2272,1,1509407.25,9.1500000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2039489746094,478.2031,1,966155.9375,-1.8000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,651.2885131835938,651.2957,1,593452.6875,11.030000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
12,740.3396606445312,740.3433,1,5007652.0,4.9200000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
