,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,201.08718872070312,201.0870,1,3381.419921875,-0.9000000,i_ion,"[""['A2', 'E3']""]"
1,204.0869598388672,204.0867,1,15063.5849609375,-1.3000000,b_ion,"[""['G0']""]"
2,232.11746215820312,232.11725,2,16193.2607421875,-0.9000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,241.10757446289062,241.10505,2,5363.126953125,-10.500000,b_ion,"[""['G0', 'M1']""]"
4,263.1431579589844,263.1475,1,111946.6171875,16.500000,y_ion,"[""['A5', 'J4']""]"
5,278.1233215332031,278.1234,1,16399.23046875,0.28000000,i_ion,"[""['M1']""]"
6,349.1606140136719,349.1605,1,45849.39453125,-0.3000000,i_ion,"[""['M1', 'A2']""]"
7,374.1758728027344,374.1796,1,31090.318359375,9.9600000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.1857604980469,392.1901,1,83412.8515625,11.060000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.22393798828125,463.2272,1,18954.0390625,7.0400000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.20697021484375,478.2031,1,3759.191162109375,-8.1000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,740.3379516601562,740.3433,1,24900.853515625,7.2200000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
