,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,130.0498046875,130.0499,1,3984.895751953125,0.73000000,i_ion,"[""['E3']""]"
1,204.086669921875,204.0867,1,18059.146484375,0.15000000,b_ion,"[""['G0']""]"
2,232.11888122558594,232.11725,2,28449.54296875,-7.0000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,241.1069793701172,241.10505,2,5524.2919921875,-8.0000000,b_ion,"[""['G0', 'M1']""]"
4,263.14263916015625,263.1475,1,134816.703125,18.470000,y_ion,"[""['A5', 'J4']""]"
5,278.1226806640625,278.1234,1,34459.90234375,2.5900000,i_ion,"[""['M1']""]"
6,349.1599426269531,349.1605,1,79186.5625,1.6000000,i_ion,"[""['M1', 'A2']""]"
7,374.1750183105469,374.1796,1,71044.9140625,12.240000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.1850891113281,392.1901,1,122950.1953125,12.780000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.2238464355469,463.2272,1,35587.03125,7.2400000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2052001953125,478.2031,1,11563.6533203125,-4.4000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,651.2861328125,651.2957,1,15780.849609375,14.690000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
12,740.33984375,740.3433,1,67589.75,4.6700000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
