,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,90.05508422851562,90.0549,1,243658.234375,-2.0000000,y_ion,"[""['A5']""]"
1,173.09217834472656,173.0921,1,5063943.5,-0.5000000,i_ion,"[""['J4']""]"
2,204.08677673339844,204.0867,1,9522947.0,-0.4000000,b_ion,"[""['G0']""]"
3,262.1396484375,262.1397,1,4419620.5,0.20000000,y_ion,"[""['J4', 'A5']""]"
4,278.12274169921875,278.1234,1,310079.21875,2.3700000,i_ion,"[""['M1']""]"
5,302.1341247558594,302.1347,1,3047865.75,1.9000000,i_ion,"[""['E3', 'J4']""]"
6,349.1601867675781,349.1605,1,874724.5,0.90000000,i_ion,"[""['M1', 'A2']""]"
7,373.17266845703125,373.1718,1,1107622.25,-2.3000000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,391.1833801269531,391.1823,1,1897392.125,-2.8000000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,462.21746826171875,462.2194,1,212373.1875,4.1800000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,739.330322265625,739.3355,1,335144.65625,7.0000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
