,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09214782714844,173.0921,1,916093.125,-0.3000000,i_ion,"[""['J4']""]"
1,204.08689880371094,204.0867,1,55276.625,-1.0000000,b_ion,"[""['G0']""]"
2,241.108154296875,241.10505,2,18356.880859375,-12.900000,b_ion,"[""['M1', 'G0']""]"
3,262.139892578125,262.1397,1,731817.125,-0.7000000,y_ion,"[""['J4', 'A5']""]"
4,278.1236877441406,278.1234,1,77793.8125,-1.0000000,i_ion,"[""['M1']""]"
5,302.1347351074219,302.1347,1,700648.8125,-0.1000000,i_ion,"[""['E3', 'J4']""]"
6,349.16015625,349.1605,1,226736.96875,0.98000000,i_ion,"[""['M1', 'A2']""]"
7,373.1724853515625,373.1718,1,176315.3125,-1.8000000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,391.18231201171875,391.1823,1,383694.125,0E-7,y_ion,"[""['E3', 'J4', 'A5']""]"
9,462.2189025878906,462.2194,1,117742.3125,1.0800000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2005615234375,478.2031,1,16581.62109375,5.3100000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,739.3370971679688,739.3355,1,96584.515625,-2.2000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
