,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,90.05545043945312,90.0549,1,71582.7890625,-6.1000000,y_ion,"[""['A5']""]"
1,173.09222412109375,173.0921,1,84978.8671875,-0.7000000,i_ion,"[""['J4']""]"
2,201.0865020751953,201.0870,1,2706.29443359375,2.4800000,i_ion,"[""['A2', 'E3']""]"
3,204.08673095703125,204.0867,1,43278.25,-0.2000000,b_ion,"[""['G0']""]"
4,262.14080810546875,262.1397,1,23074.439453125,-4.2000000,y_ion,"[""['J4', 'A5']""]"
5,278.12359619140625,278.1234,1,3926.412841796875,-0.7000000,i_ion,"[""['M1']""]"
6,302.1346740722656,302.1347,1,26907.04296875,0.09000000,i_ion,"[""['E3', 'J4']""]"
7,349.1598815917969,349.1605,1,25566.626953125,1.7700000,i_ion,"[""['M1', 'A2']""]"
8,373.1705017089844,373.1718,1,18157.5234375,3.4800000,i_ion,"[""['A2', 'E3', 'J4']""]"
9,391.1836242675781,391.1823,1,8199.1806640625,-3.4000000,y_ion,"[""['E3', 'J4', 'A5']""]"
10,462.2166748046875,462.2194,1,3623.77978515625,5.9000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
11,478.20233154296875,478.2031,1,23295.728515625,1.6100000,i_ion,"[""['M1', 'A2', 'E3']""]"
12,650.2882690429688,650.2879,1,15291.7919921875,-0.6000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
13,739.3260498046875,739.3355,1,9686.5283203125,12.780000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
