,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,90.05545043945312,90.0549,1,35522.4140625,-6.1000000,y_ion,"[""['A5']""]"
1,173.0921173095703,173.0921,1,260263.625,-0.1000000,i_ion,"[""['J4']""]"
2,204.08676147460938,204.0867,1,512315.125,-0.3000000,b_ion,"[""['G0']""]"
3,262.14007568359375,262.1397,1,260241.09375,-1.4000000,y_ion,"[""['J4', 'A5']""]"
4,278.12347412109375,278.1234,1,55599.08984375,-0.3000000,i_ion,"[""['M1']""]"
5,302.13470458984375,302.1347,1,154334.53125,0E-7,i_ion,"[""['E3', 'J4']""]"
6,349.1609802246094,349.1605,1,69623.4296875,-1.4000000,i_ion,"[""['M1', 'A2']""]"
7,373.1716613769531,373.1718,1,54025.3984375,0.37000000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,391.183349609375,391.1823,1,90879.5625,-2.7000000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,462.21856689453125,462.2194,1,14523.20703125,1.8000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,739.3358764648438,739.3355,1,16929.6953125,-0.5000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
