,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09213256835938,173.0921,2,377361.03125,-0.2000000,i_ion,"[""['J32', 'J38']""]"
1,204.0867919921875,204.0867,1,3134152.25,-0.5000000,b_ion,"[""['G34']""]"
2,204.0867919921875,204.0867,1,3134152.25,-0.5000000,b_ion,"[""['G28']""]"
3,278.1222839355469,278.1234,1,112724.21875,4.0100000,i_ion,"[""['M35']""]"
4,278.1222839355469,278.1234,1,112724.21875,4.0100000,i_ion,"[""['M29']""]"
5,302.1344909667969,302.1347,2,586197.1875,0.69000000,i_ion,"[""['E31', 'J32', 'E37', 'J38']""]"
6,349.15985107421875,349.1605,1,279126.59375,1.8600000,i_ion,"[""['A36', 'M35']""]"
7,349.15985107421875,349.1605,1,279126.59375,1.8600000,i_ion,"[""['M29', 'A30']""]"
8,373.1719055175781,373.1718,2,137766.03125,-0.3000000,i_ion,"[""['A30', 'E31', 'J32', 'A36', 'E37', 'J38']""]"
9,374.17315673828125,374.1796,1,80330.0234375,17.220000,i_ion,"[""['A36', 'E37', 'J38']""]"
10,434.2217712402344,434.2246,1,65805.109375,6.5100000,i_ion,"[""['J32', 'A33', 'J38']""]"
11,474.21630859375,474.2195,1,44997.46484375,6.7300000,i_ion,"[""['E31', 'J32', 'J38']""]"
12,474.21630859375,474.2195,1,44997.46484375,6.7300000,i_ion,"[""['J32', 'E37', 'J38']""]"
13,478.2115173339844,478.2031,1,15052.5166015625,-17.600000,i_ion,"[""['A36', 'M35', 'E37']""]"
14,478.2115173339844,478.2031,1,15052.5166015625,-17.600000,i_ion,"[""['M29', 'E31', 'A30']""]"
15,545.2566528320312,545.2566,1,13495.3310546875,-0.1000000,i_ion,"[""['A30', 'E31', 'J32', 'J38']""]"
16,545.2566528320312,545.2566,1,13495.3310546875,-0.1000000,i_ion,"[""['J32', 'A36', 'E37', 'J38']""]"
17,563.2671508789062,563.2672,1,96854.765625,0.09000000,i_ion,"[""['E31', 'J32', 'A33', 'J38']""]"
18,563.2671508789062,563.2672,1,96854.765625,0.09000000,i_ion,"[""['J32', 'A33', 'E37', 'J38']""]"
19,603.2579345703125,603.2621,1,45528.81640625,6.9000000,i_ion,"[""['E31', 'J32', 'E37', 'J38']""]"
20,650.2882080078125,650.2879,2,108043.7578125,-0.5000000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'M35', 'A36', 'E37', 'J38']""]"
21,651.2927856445312,651.2957,1,117859.1328125,4.4700000,i_ion,"[""['M35', 'A36', 'E37', 'J38']""]"
22,674.2949829101562,674.2992,1,25675.595703125,6.2500000,i_ion,"[""['A30', 'E31', 'J32', 'E37', 'J38']""]"
23,674.2949829101562,674.2992,1,25675.595703125,6.2500000,i_ion,"[""['E31', 'J32', 'A36', 'E37', 'J38']""]"
24,692.306640625,692.3098,1,74051.6484375,4.5600000,i_ion,"[""['E31', 'J32', 'A33', 'E37', 'J38']""]"
25,763.3361206054688,763.3469,1,45487.91796875,14.120000,i_ion,"[""['A30', 'E31', 'J32', 'A33', 'E37', 'J38']""]"
26,763.3361206054688,763.3469,1,45487.91796875,14.120000,i_ion,"[""['E31', 'J32', 'A33', 'A36', 'E37', 'J38']""]"
27,822.3618774414062,822.3727,1,44383.375,13.160000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'J38']""]"
28,822.3618774414062,822.3727,1,44383.375,13.160000,i_ion,"[""['J32', 'M35', 'A36', 'E37', 'J38']""]"
29,911.417724609375,911.4204,1,153424.78125,2.9400000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A33', 'J38']""]"
30,911.417724609375,911.4204,1,153424.78125,2.9400000,i_ion,"[""['J32', 'A33', 'M35', 'A36', 'E37', 'J38']""]"
31,951.4087524414062,951.4153,1,124872.3046875,6.8800000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'E37', 'J38']""]"
32,951.4087524414062,951.4153,1,124872.3046875,6.8800000,i_ion,"[""['E31', 'J32', 'M35', 'A36', 'E37', 'J38']""]"
33,1022.44970703125,1022.4524,1,117677.84375,2.6300000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A36', 'E37', 'J38']""]"
34,1022.44970703125,1022.4524,1,117677.84375,2.6300000,i_ion,"[""['A30', 'E31', 'J32', 'M35', 'A36', 'E37', 'J38']""]"
35,1025.4617919921875,1025.4521,1,247907.546875,-9.5000000,i_ion,"[""['G28', 'M29', 'A30', 'E31', 'J32', 'J38']""]"
36,1025.4617919921875,1025.4521,1,247907.546875,-9.5000000,i_ion,"[""['J32', 'G34', 'M35', 'A36', 'E37', 'J38']""]"
37,1040.4610595703125,1040.4630,1,194030.53125,1.8600000,i_ion,"[""['M29', 'A30', 'E31', 'J32', 'A33', 'E37', 'J38']""]"
38,1040.4610595703125,1040.4630,1,194030.53125,1.8600000,i_ion,"[""['E31', 'J32', 'A33', 'M35', 'A36', 'E37', 'J38']""]"
39,1115.488037109375,1115.5076,1,67863.65625,17.540000,y_ion,"[""['G28', 'M29', 'A30', 'E31', 'J32', 'A33', 'J38']""]"
40,1115.488037109375,1115.5076,1,67863.65625,17.540000,y_ion,"[""['J32', 'A33', 'G34', 'M35', 'A36', 'E37', 'J38']""]"
