,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09225463867188,173.0921,1,2889664.5,-0.9000000,i_ion,"[""['J4']""]"
1,205.09140014648438,205.0945,1,44310.93359375,15.110000,b_ion,"[""['G0']""]"
2,262.1398620605469,262.1397,1,2462990.25,-0.6000000,y_ion,"[""['A5', 'J4']""]"
3,278.1233825683594,278.1234,1,316761.0625,0.06000000,i_ion,"[""['M1']""]"
4,302.13482666015625,302.1347,1,2679198.0,-0.4000000,i_ion,"[""['E3', 'J4']""]"
5,349.1606140136719,349.1605,1,874056.1875,-0.3000000,i_ion,"[""['M1', 'A2']""]"
6,373.17138671875,373.1718,1,726500.75,1.1100000,i_ion,"[""['A2', 'E3', 'J4']""]"
7,391.1825866699219,391.1823,1,1478424.125,-0.7000000,y_ion,"[""['E3', 'J4', 'A5']""]"
8,462.21868896484375,462.2194,1,422350.21875,1.5400000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
9,478.2052307128906,478.2031,1,65840.5,-4.5000000,i_ion,"[""['M1', 'A2', 'E3']""]"
10,650.28564453125,650.2879,1,48432.37890625,3.4700000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
11,739.3340454101562,739.3355,1,383344.0625,1.9700000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
