,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09217834472656,173.0921,1,5608895.0,-0.5000000,i_ion,"[""['J4']""]"
1,262.14007568359375,262.1397,1,7442480.5,-1.4000000,y_ion,"[""['A5', 'J4']""]"
2,278.1230773925781,278.1234,1,872903.875,1.1600000,i_ion,"[""['M1']""]"
3,302.1346435546875,302.1347,1,5436108.0,0.19000000,i_ion,"[""['E3', 'J4']""]"
4,349.1608581542969,349.1605,1,2005830.875,-1.0000000,i_ion,"[""['M1', 'A2']""]"
5,373.171875,373.1718,1,2174671.5,-0.2000000,i_ion,"[""['A2', 'E3', 'J4']""]"
6,391.1826171875,391.1823,1,5166895.0,-0.8000000,y_ion,"[""['E3', 'J4', 'A5']""]"
7,462.21954345703125,462.2194,1,1158571.0,-0.3000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
8,478.20452880859375,478.2031,1,200240.34375,-3.0000000,i_ion,"[""['M1', 'A2', 'E3']""]"
9,650.2936401367188,650.2879,1,124409.3046875,-8.8000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
10,739.3355102539062,739.3355,1,3231111.75,0E-7,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
