,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.0921630859375,173.0921,1,10932656.0,-0.4000000,i_ion,"[""['J4']""]"
1,201.0873565673828,201.0870,1,176817.890625,-1.8000000,i_ion,"[""['A2', 'E3']""]"
2,205.0909881591797,205.0945,1,132291.109375,17.120000,b_ion,"[""['G0']""]"
3,262.1397705078125,262.1397,1,11190542.0,-0.3000000,y_ion,"[""['A5', 'J4']""]"
4,278.1230163574219,278.1234,1,1333398.125,1.3800000,i_ion,"[""['M1']""]"
5,302.1347351074219,302.1347,1,9601637.0,-0.1000000,i_ion,"[""['E3', 'J4']""]"
6,349.16033935546875,349.1605,1,3244328.5,0.46000000,i_ion,"[""['M1', 'A2']""]"
7,373.17181396484375,373.1718,1,2589733.25,0E-7,i_ion,"[""['A2', 'E3', 'J4']""]"
8,391.1822509765625,391.1823,1,7317204.5,0.13000000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,462.220947265625,462.2194,1,1727234.125,-3.3000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2040100097656,478.2031,1,391619.5625,-1.9000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,650.2884521484375,650.2879,1,137923.78125,-0.8000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
12,739.3356323242188,739.3355,1,1691932.125,-0.2000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
