,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,90.05536651611328,90.0549,1,58498.21484375,-5.2000000,y_ion,"[""['A5']""]"
1,173.09213256835938,173.0921,1,769137.0625,-0.2000000,i_ion,"[""['J4']""]"
2,262.13983154296875,262.1397,1,569122.875,-0.5000000,y_ion,"[""['A5', 'J4']""]"
3,278.1228942871094,278.1234,1,117275.53125,1.8200000,i_ion,"[""['M1']""]"
4,302.1346435546875,302.1347,1,406969.8125,0.19000000,i_ion,"[""['E3', 'J4']""]"
5,349.1608581542969,349.1605,1,145746.21875,-1.0000000,i_ion,"[""['M1', 'A2']""]"
6,373.1716613769531,373.1718,1,89188.171875,0.37000000,i_ion,"[""['A2', 'E3', 'J4']""]"
7,391.182373046875,391.1823,1,184780.625,-0.2000000,y_ion,"[""['E3', 'J4', 'A5']""]"
8,462.2135314941406,462.2194,1,55208.109375,12.700000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
