,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,90.05553436279297,90.0549,1,76185.5625,-7.0000000,y_ion,"[""['A5']""]"
1,173.0922393798828,173.0921,1,1411957.375,-0.8000000,i_ion,"[""['J4']""]"
2,262.13970947265625,262.1397,1,1061210.75,0E-7,y_ion,"[""['A5', 'J4']""]"
3,278.1231689453125,278.1234,1,178909.875,0.83000000,i_ion,"[""['M1']""]"
4,302.1345520019531,302.1347,1,670295.125,0.49000000,i_ion,"[""['E3', 'J4']""]"
5,349.1606750488281,349.1605,1,305548.90625,-0.5000000,i_ion,"[""['M1', 'A2']""]"
6,373.1728820800781,373.1718,1,183149.390625,-2.9000000,i_ion,"[""['A2', 'E3', 'J4']""]"
7,391.18292236328125,391.1823,1,291512.3125,-1.6000000,y_ion,"[""['E3', 'J4', 'A5']""]"
8,462.21990966796875,462.2194,1,120926.4609375,-1.1000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
