,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.0921173095703,173.0921,1,577989.875,-0.1000000,i_ion,"[""['J4']""]"
1,201.0872344970703,201.0870,1,5340.98681640625,-1.2000000,i_ion,"[""['A2', 'E3']""]"
2,205.0909423828125,205.0945,1,13677.6396484375,17.350000,b_ion,"[""['G0']""]"
3,262.1397705078125,262.1397,1,624607.75,-0.3000000,y_ion,"[""['A5', 'J4']""]"
4,278.1227111816406,278.1234,1,61920.359375,2.4800000,i_ion,"[""['M1']""]"
5,302.13470458984375,302.1347,1,513175.46875,0E-7,i_ion,"[""['E3', 'J4']""]"
6,349.1599426269531,349.1605,1,172083.0625,1.6000000,i_ion,"[""['M1', 'A2']""]"
7,373.1717224121094,373.1718,1,159372.859375,0.21000000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,391.1822814941406,391.1823,1,346978.125,0.05000000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,462.21881103515625,462.2194,1,91473.0703125,1.2700000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2027893066406,478.2031,1,26453.728515625,0.65000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,650.2893676757812,650.2879,1,13436.28515625,-2.3000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
12,739.3367919921875,739.3355,1,76951.765625,-1.7000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
