,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09214782714844,173.0921,1,493372.625,-0.3000000,i_ion,"[""['J4']""]"
1,204.08697509765625,204.0867,1,41551.55859375,-1.3000000,b_ion,"[""['G0']""]"
2,232.11785888671875,232.1173,2,20167.900390625,-2.4000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,263.1427307128906,263.1476,1,77432.6328125,18.500000,y_ion,"[""['A5', 'J4']""]"
4,278.1238098144531,278.1234,1,48018.2421875,-1.5000000,i_ion,"[""['M1']""]"
5,302.134765625,302.1347,1,534838.0625,-0.2000000,i_ion,"[""['E3', 'J4']""]"
6,349.1608581542969,349.1605,1,198028.578125,-1.0000000,i_ion,"[""['M1', 'A2']""]"
7,373.1719665527344,373.1718,1,169399.703125,-0.4000000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.18536376953125,392.1902,1,110808.609375,12.330000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.2194519042969,463.2273,1,19554.263671875,16.940000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2040710449219,478.2031,1,38464.12109375,-2.0000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,650.289306640625,650.2879,1,14235.76953125,-2.2000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
12,740.3370361328125,740.3434,1,120209.859375,8.6000000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
