,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09222412109375,173.0921,1,13796035.0,-0.7000000,i_ion,"[""['J4']""]"
1,204.08680725097656,204.0867,1,29928162.0,-0.5000000,b_ion,"[""['G0']""]"
2,232.11843872070312,232.1173,2,3072001.5,-4.9000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,263.1430358886719,263.1476,1,1040452.1875,17.340000,y_ion,"[""['A5', 'J4']""]"
4,278.1226806640625,278.1234,1,1971180.25,2.5900000,i_ion,"[""['M1']""]"
5,302.1349182128906,302.1347,1,10333489.0,-0.7000000,i_ion,"[""['E3', 'J4']""]"
6,349.1598815917969,349.1605,1,4144314.75,1.7700000,i_ion,"[""['M1', 'A2']""]"
7,373.172607421875,373.1718,1,2230548.5,-2.2000000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.1847839355469,392.1902,1,737555.3125,13.810000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,740.333740234375,740.3434,1,483367.34375,13.050000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
