,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.0922088623047,173.0921,1,942867.875,-0.6000000,i_ion,"[""['J4']""]"
1,204.0869598388672,204.0867,1,74916.859375,-1.3000000,b_ion,"[""['G0']""]"
2,232.1173858642578,232.1173,2,87061.1953125,-0.4000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,263.14276123046875,263.1476,1,412210.96875,18.390000,y_ion,"[""['A5', 'J4']""]"
4,278.12384033203125,278.1234,1,116507.953125,-1.6000000,i_ion,"[""['M1']""]"
5,302.1346435546875,302.1347,1,858276.0,0.19000000,i_ion,"[""['E3', 'J4']""]"
6,349.1600036621094,349.1605,1,275261.71875,1.4200000,i_ion,"[""['M1', 'A2']""]"
7,373.17181396484375,373.1718,1,280897.46875,0E-7,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.18511962890625,392.1902,1,414828.59375,12.950000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.2245788574219,463.2273,1,167893.53125,5.8700000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,740.33837890625,740.3434,1,563909.6875,6.7800000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
