,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09219360351562,173.0921,1,565398.625,-0.5000000,i_ion,"[""['J4']""]"
1,201.08689880371094,201.0870,1,8022.478515625,0.50000000,i_ion,"[""['A2', 'E3']""]"
2,204.08636474609375,204.0867,1,28856.25,1.6400000,b_ion,"[""['G0']""]"
3,232.1182098388672,232.1173,2,41599.296875,-3.9000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
4,263.1429748535156,263.1476,1,200876.28125,17.580000,y_ion,"[""['A5', 'J4']""]"
5,278.1230163574219,278.1234,1,54680.32421875,1.3800000,i_ion,"[""['M1']""]"
6,302.13470458984375,302.1347,1,502499.625,0E-7,i_ion,"[""['E3', 'J4']""]"
7,349.1604919433594,349.1605,1,143260.25,0.02000000,i_ion,"[""['M1', 'A2']""]"
8,373.1720275878906,373.1718,1,145656.265625,-0.6000000,i_ion,"[""['A2', 'E3', 'J4']""]"
9,392.185302734375,392.1902,1,213641.828125,12.490000,y_ion,"[""['E3', 'J4', 'A5']""]"
10,463.2236022949219,463.2273,1,59863.51171875,7.9800000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
11,478.2037658691406,478.2031,1,15784.240234375,-1.4000000,i_ion,"[""['M1', 'A2', 'E3']""]"
12,650.2859497070312,650.2879,1,19055.224609375,3.0000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
13,740.3388061523438,740.3434,1,267138.5625,6.2100000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
