,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.0921173095703,173.0921,1,592814.875,-0.1000000,i_ion,"[""['J4']""]"
1,201.087158203125,201.0870,1,19516.2734375,-0.8000000,i_ion,"[""['A2', 'E3']""]"
2,204.08660888671875,204.0867,1,48781.95703125,0.45000000,b_ion,"[""['G0']""]"
3,232.1182861328125,232.1173,2,49111.90234375,-4.2000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
4,241.10826110839844,241.10505,2,21822.435546875,-13.300000,b_ion,"[""['G0', 'M1']""]"
5,263.142822265625,263.1476,1,367303.40625,18.160000,y_ion,"[""['A5', 'J4']""]"
6,278.1225891113281,278.1234,1,63531.01953125,2.9200000,i_ion,"[""['M1']""]"
7,302.1346130371094,302.1347,1,442966.15625,0.29000000,i_ion,"[""['E3', 'J4']""]"
8,349.1601257324219,349.1605,1,142969.640625,1.0700000,i_ion,"[""['M1', 'A2']""]"
9,373.1716613769531,373.1718,1,113943.59375,0.37000000,i_ion,"[""['A2', 'E3', 'J4']""]"
10,392.1853942871094,392.1902,1,272260.375,12.250000,y_ion,"[""['E3', 'J4', 'A5']""]"
11,463.2223205566406,463.2273,1,72116.2578125,10.750000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
12,481.208740234375,481.2028,1,19040.1015625,-12.300000,b_ion,"[""['G0', 'M1']""]"
13,650.2830200195312,650.2879,1,7047.8759765625,7.5000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
14,740.3381958007812,740.3434,1,99855.3515625,7.0300000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
