,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09214782714844,173.0921,1,544852.8125,-0.3000000,i_ion,"[""['J4']""]"
1,201.08717346191406,201.0870,1,18472.580078125,-0.9000000,i_ion,"[""['A2', 'E3']""]"
2,204.08694458007812,204.0867,1,268086.03125,-1.2000000,b_ion,"[""['G0']""]"
3,232.11895751953125,232.1173,2,41172.54296875,-7.1000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
4,278.1243896484375,278.1234,1,55799.59375,-3.6000000,i_ion,"[""['M1']""]"
5,302.1349182128906,302.1347,1,176294.1875,-0.7000000,i_ion,"[""['E3', 'J4']""]"
6,325.6476745605469,325.6476,2,42648.8828125,-0.2000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
7,349.1605224609375,349.1605,1,203942.53125,-0.1000000,i_ion,"[""['M1', 'A2']""]"
8,370.6723937988281,370.67535,2,14903.912109375,7.9800000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
9,373.17242431640625,373.1718,1,125110.6640625,-1.7000000,i_ion,"[""['A2', 'E3', 'J4']""]"
10,392.1874694824219,392.1902,1,12672.6025390625,6.9600000,y_ion,"[""['E3', 'J4', 'A5']""]"
11,463.2186584472656,463.2273,1,15662.2236328125,18.660000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
12,478.2041320800781,478.2031,1,218276.84375,-2.2000000,i_ion,"[""['M1', 'A2', 'E3']""]"
13,650.2883911132812,650.2879,1,262810.15625,-0.8000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
14,681.2828369140625,681.2825,1,83649.2109375,-0.5000000,b_ion,"[""['G0', 'M1', 'A2', 'E3']""]"
15,740.3375244140625,740.3434,1,120906.2734375,7.9400000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
16,853.3597412109375,853.3673,1,11112.0546875,8.8600000,b_ion,"[""['G0', 'M1', 'A2', 'E3', 'J4']""]"
