,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09222412109375,173.0921,1,252998.0,-0.7000000,i_ion,"[""['J4']""]"
1,204.08677673339844,204.0867,1,443788.3125,-0.4000000,b_ion,"[""['G0']""]"
2,232.11767578125,232.1173,2,36973.66015625,-1.6000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
3,263.1430358886719,263.1476,1,82802.8125,17.340000,y_ion,"[""['A5', 'J4']""]"
4,278.1226501464844,278.1234,1,29442.373046875,2.7000000,i_ion,"[""['M1']""]"
5,302.1349182128906,302.1347,1,148776.9375,-0.7000000,i_ion,"[""['E3', 'J4']""]"
6,349.1605529785156,349.1605,1,44642.1640625,-0.2000000,i_ion,"[""['M1', 'A2']""]"
7,373.17138671875,373.1718,1,40669.26953125,1.1100000,i_ion,"[""['A2', 'E3', 'J4']""]"
8,392.185791015625,392.1902,1,37664.1640625,11.240000,y_ion,"[""['E3', 'J4', 'A5']""]"
9,463.2186584472656,463.2273,1,15763.1259765625,18.660000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
10,478.2037658691406,478.2031,1,4833.60107421875,-1.4000000,i_ion,"[""['M1', 'A2', 'E3']""]"
11,740.3367919921875,740.3434,1,25244.3671875,8.9300000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
