,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09214782714844,173.0921,1,377903.65625,-0.3000000,i_ion,"[""['J4']""]"
1,201.0869598388672,201.0870,1,10593.8232421875,0.20000000,i_ion,"[""['A2', 'E3']""]"
2,204.08665466308594,204.0867,1,202955.875,0.22000000,b_ion,"[""['G0']""]"
3,232.11825561523438,232.1173,2,34412.765625,-4.1000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
4,263.1431579589844,263.1476,1,12438.3740234375,16.880000,y_ion,"[""['A5', 'J4']""]"
5,278.1230773925781,278.1234,1,31980.44140625,1.1600000,i_ion,"[""['M1']""]"
6,302.1349182128906,302.1347,1,129606.7265625,-0.7000000,i_ion,"[""['E3', 'J4']""]"
7,325.6490783691406,325.6476,2,10078.533203125,-4.5000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
8,349.1601867675781,349.1605,1,172503.796875,0.90000000,i_ion,"[""['M1', 'A2']""]"
9,370.6739807128906,370.67535,2,30067.96484375,3.6900000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
10,373.1712951660156,373.1718,1,94302.078125,1.3500000,i_ion,"[""['A2', 'E3', 'J4']""]"
11,463.2228088378906,463.2273,1,11594.599609375,9.7000000,y_ion,"[""['A2', 'E3', 'J4', 'A5']""]"
12,478.2023620605469,478.2031,1,169584.75,1.5400000,i_ion,"[""['M1', 'A2', 'E3']""]"
13,650.288330078125,650.2879,1,165228.125,-0.7000000,i_ion,"[""['M1', 'A2', 'E3', 'J4']""]"
14,681.2827758789062,681.2825,1,47592.41015625,-0.4000000,b_ion,"[""['G0', 'M1', 'A2', 'E3']""]"
15,740.3374633789062,740.3434,1,108217.0703125,8.0200000,y_ion,"[""['M1', 'A2', 'E3', 'J4', 'A5']""]"
