,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09234619140625,173.0921,1,28791.859375,-1.4000000,i_ion,"[""['J26']""]"
1,204.0868377685547,204.0867,1,354982.375,-0.7000000,b_ion,"[""['G22']""]"
2,204.0868377685547,204.0867,1,354982.375,-0.7000000,b_ion,"[""['G17']""]"
3,278.1245422363281,278.1234,1,18006.625,-4.1000000,i_ion,"[""['M18']""]"
4,278.1245422363281,278.1234,1,18006.625,-4.1000000,i_ion,"[""['M23']""]"
5,302.1346435546875,302.1347,1,53305.75390625,0.19000000,i_ion,"[""['E25', 'J26']""]"
6,349.16119384765625,349.1605,1,38162.265625,-2.0000000,i_ion,"[""['A19', 'M18']""]"
7,349.16119384765625,349.1605,1,38162.265625,-2.0000000,i_ion,"[""['A24', 'M23']""]"
8,373.1711730957031,373.1718,1,18139.546875,1.6800000,i_ion,"[""['A24', 'E25', 'J26']""]"
9,374.1766052246094,374.1796,1,3564.904052734375,8.0000000,i_ion,"[""['E25', 'J26', 'A27']""]"
10,434.2233581542969,434.2245,1,9455.6259765625,2.6300000,i_ion,"[""['J21', 'J26', 'A27']""]"
11,478.2081604003906,478.2031,1,4943.85888671875,-10.600000,i_ion,"[""['E20', 'A19', 'M18']""]"
12,478.2081604003906,478.2031,1,4943.85888671875,-10.600000,i_ion,"[""['A24', 'E25', 'M23']""]"
13,563.2695922851562,563.2671,1,20113.638671875,-4.4000000,i_ion,"[""['E20', 'J21', 'J26', 'A27']""]"
14,563.2695922851562,563.2671,1,20113.638671875,-4.4000000,i_ion,"[""['J21', 'E25', 'J26', 'A27']""]"
15,634.303955078125,634.3042,1,11967.6982421875,0.39000000,i_ion,"[""['A19', 'E20', 'J21', 'J26', 'A27']""]"
16,634.303955078125,634.3042,1,11967.6982421875,0.39000000,i_ion,"[""['J21', 'A24', 'E25', 'J26', 'A27']""]"
17,650.2913818359375,650.2879,1,29688.689453125,-5.4000000,i_ion,"[""['M23', 'A24', 'E25', 'J26']""]"
18,692.3134765625,692.3097,1,11587.013671875,-5.5000000,i_ion,"[""['E20', 'J21', 'E25', 'J26', 'A27']""]"
19,722.327880859375,722.3328,1,26203.921875,6.8100000,i_ion,"[""['M23', 'A24', 'E25', 'J26', 'A27']""]"
20,763.35595703125,763.3468,1,11070.869140625,-12.000000,i_ion,"[""['A19', 'E20', 'J21', 'E25', 'J26', 'A27']""]"
21,763.35595703125,763.3468,1,11070.869140625,-12.000000,i_ion,"[""['E20', 'J21', 'A24', 'E25', 'J26', 'A27']""]"
22,911.421875,911.4203,1,52712.83203125,-1.7000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'J26', 'A27']""]"
23,911.421875,911.4203,1,52712.83203125,-1.7000000,i_ion,"[""['J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
24,1040.4652099609375,1040.4629,1,98745.1015625,-2.2000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'E25', 'J26', 'A27']""]"
25,1040.4652099609375,1040.4629,1,98745.1015625,-2.2000000,i_ion,"[""['E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
26,1042.46923828125,1042.4548,1,37420.53125,-13.900000,i_ion,"[""['G17', 'M18', 'A19', 'E20', 'J21', 'J26']""]"
27,1042.46923828125,1042.4548,1,37420.53125,-13.900000,i_ion,"[""['J21', 'G22', 'M23', 'A24', 'E25', 'J26']""]"
28,1111.5078125,1111.5000,1,24773.533203125,-7.0000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'A24', 'E25', 'J26', 'A27']""]"
29,1111.5078125,1111.5000,1,24773.533203125,-7.0000000,i_ion,"[""['A19', 'E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
30,1388.623779296875,1388.6161,1,81733.2578125,-5.5000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
