,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.0922088623047,173.0921,1,65601.96875,-0.6000000,i_ion,"[""['J26']""]"
1,204.0867919921875,204.0867,1,554251.1875,-0.5000000,b_ion,"[""['G22']""]"
2,204.0867919921875,204.0867,1,554251.1875,-0.5000000,b_ion,"[""['G17']""]"
3,278.1228942871094,278.1234,1,21378.298828125,1.8200000,i_ion,"[""['M18']""]"
4,278.1228942871094,278.1234,1,21378.298828125,1.8200000,i_ion,"[""['M23']""]"
5,302.135009765625,302.1347,1,112462.9921875,-1.0000000,i_ion,"[""['E25', 'J26']""]"
6,349.1598815917969,349.1605,1,63082.6171875,1.7700000,i_ion,"[""['A19', 'M18']""]"
7,349.1598815917969,349.1605,1,63082.6171875,1.7700000,i_ion,"[""['A24', 'M23']""]"
8,373.1725769042969,373.1718,1,31682.443359375,-2.1000000,i_ion,"[""['A24', 'E25', 'J26']""]"
9,374.17626953125,374.1796,1,13845.71875,8.9000000,i_ion,"[""['E25', 'J26', 'A27']""]"
10,434.2244873046875,434.2245,1,12517.232421875,0.03000000,i_ion,"[""['J21', 'J26', 'A27']""]"
11,478.2025146484375,478.2031,1,3470.383056640625,1.2200000,i_ion,"[""['E20', 'A19', 'M18']""]"
12,478.2025146484375,478.2031,1,3470.383056640625,1.2200000,i_ion,"[""['A24', 'E25', 'M23']""]"
13,563.2695922851562,563.2671,1,17173.666015625,-4.4000000,i_ion,"[""['E20', 'J21', 'J26', 'A27']""]"
14,563.2695922851562,563.2671,1,17173.666015625,-4.4000000,i_ion,"[""['J21', 'E25', 'J26', 'A27']""]"
15,650.2877197265625,650.2879,1,21963.611328125,0.28000000,i_ion,"[""['M23', 'A24', 'E25', 'J26']""]"
16,658.2857055664062,658.29725,2,3010.3486328125,17.540000,y_ion,"[""['G17', 'M18', 'A19', 'E20', 'J21', 'A24', 'E25', 'J26', 'A27']""]"
17,658.2857055664062,658.29725,2,3010.3486328125,17.540000,y_ion,"[""['A19', 'E20', 'J21', 'G22', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
18,692.3131713867188,692.3097,1,13131.1572265625,-5.0000000,i_ion,"[""['E20', 'J21', 'E25', 'J26', 'A27']""]"
19,722.326416015625,722.3328,1,29936.33984375,8.8400000,i_ion,"[""['M23', 'A24', 'E25', 'J26', 'A27']""]"
20,763.3479614257812,763.3468,1,5023.17626953125,-1.5000000,i_ion,"[""['A19', 'E20', 'J21', 'E25', 'J26', 'A27']""]"
21,763.3479614257812,763.3468,1,5023.17626953125,-1.5000000,i_ion,"[""['E20', 'J21', 'A24', 'E25', 'J26', 'A27']""]"
22,911.4217529296875,911.4203,1,41652.0390625,-1.6000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'J26', 'A27']""]"
23,911.4217529296875,911.4203,1,41652.0390625,-1.6000000,i_ion,"[""['J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
24,1040.4639892578125,1040.4629,1,62159.15625,-1.0000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'E25', 'J26', 'A27']""]"
25,1040.4639892578125,1040.4629,1,62159.15625,-1.0000000,i_ion,"[""['E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
26,1042.4698486328125,1042.4548,1,125169.2890625,-14.400000,i_ion,"[""['G17', 'M18', 'A19', 'E20', 'J21', 'J26']""]"
27,1042.4698486328125,1042.4548,1,125169.2890625,-14.400000,i_ion,"[""['J21', 'G22', 'M23', 'A24', 'E25', 'J26']""]"
28,1111.5079345703125,1111.5000,1,16050.361328125,-7.1000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'A24', 'E25', 'J26', 'A27']""]"
29,1111.5079345703125,1111.5000,1,16050.361328125,-7.1000000,i_ion,"[""['A19', 'E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
30,1388.617919921875,1388.6161,1,26392.564453125,-1.3000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
