,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09207153320312,173.0921,1,109928.203125,0.16000000,i_ion,"[""['J26']""]"
1,201.08680725097656,201.0870,1,3937.843994140625,0.96000000,i_ion,"[""['E20', 'A19']""]"
2,201.08680725097656,201.0870,1,3937.843994140625,0.96000000,i_ion,"[""['E25', 'A24']""]"
3,204.08680725097656,204.0867,1,866108.3125,-0.5000000,b_ion,"[""['G22']""]"
4,204.08680725097656,204.0867,1,866108.3125,-0.5000000,b_ion,"[""['G17']""]"
5,278.12249755859375,278.1234,1,36103.13671875,3.2400000,i_ion,"[""['M18']""]"
6,278.12249755859375,278.1234,1,36103.13671875,3.2400000,i_ion,"[""['M23']""]"
7,302.134765625,302.1347,1,149734.71875,-0.2000000,i_ion,"[""['E25', 'J26']""]"
8,349.15899658203125,349.1605,1,73312.984375,4.3100000,i_ion,"[""['A19', 'M18']""]"
9,349.15899658203125,349.1605,1,73312.984375,4.3100000,i_ion,"[""['A24', 'M23']""]"
10,373.1713562011719,373.1718,1,39630.09765625,1.1900000,i_ion,"[""['A24', 'E25', 'J26']""]"
11,374.1741638183594,374.1796,1,13918.1533203125,14.530000,i_ion,"[""['E25', 'J26', 'A27']""]"
12,434.2237548828125,434.2245,1,8624.158203125,1.7200000,i_ion,"[""['J21', 'J26', 'A27']""]"
13,463.2173156738281,463.20975,2,4276.37890625,-16.300000,b_ion,"[""['G22', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
14,478.2015380859375,478.2031,1,6492.3974609375,3.2700000,i_ion,"[""['E20', 'A19', 'M18']""]"
15,478.2015380859375,478.2031,1,6492.3974609375,3.2700000,i_ion,"[""['A24', 'E25', 'M23']""]"
16,563.263916015625,563.2671,1,24247.98046875,5.6500000,i_ion,"[""['E20', 'J21', 'J26', 'A27']""]"
17,563.263916015625,563.2671,1,24247.98046875,5.6500000,i_ion,"[""['J21', 'E25', 'J26', 'A27']""]"
18,650.2870483398438,650.2879,1,33387.16015625,1.3100000,i_ion,"[""['M23', 'A24', 'E25', 'J26']""]"
19,692.3049926757812,692.3097,1,19952.283203125,6.8000000,i_ion,"[""['E20', 'J21', 'E25', 'J26', 'A27']""]"
20,722.3307495117188,722.3328,1,47237.796875,2.8400000,i_ion,"[""['M23', 'A24', 'E25', 'J26', 'A27']""]"
21,911.41796875,911.4203,1,43004.9140625,2.5600000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'J26', 'A27']""]"
22,911.41796875,911.4203,1,43004.9140625,2.5600000,i_ion,"[""['J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
23,1040.467041015625,1040.4629,1,66696.484375,-4.0000000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'E25', 'J26', 'A27']""]"
24,1040.467041015625,1040.4629,1,66696.484375,-4.0000000,i_ion,"[""['E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
25,1042.4681396484375,1042.4548,1,194155.171875,-12.800000,i_ion,"[""['G17', 'M18', 'A19', 'E20', 'J21', 'J26']""]"
26,1042.4681396484375,1042.4548,1,194155.171875,-12.800000,i_ion,"[""['J21', 'G22', 'M23', 'A24', 'E25', 'J26']""]"
27,1111.497802734375,1111.5000,1,4927.50732421875,1.9800000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'A24', 'E25', 'J26', 'A27']""]"
28,1111.497802734375,1111.5000,1,4927.50732421875,1.9800000,i_ion,"[""['A19', 'E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
29,1115.4925537109375,1115.5075,1,19552.1953125,13.400000,y_ion,"[""['G17', 'M18', 'A19', 'E20', 'J21', 'J26', 'A27']""]"
30,1115.4925537109375,1115.5075,1,19552.1953125,13.400000,y_ion,"[""['J21', 'G22', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
31,1388.5946044921875,1388.6161,1,7357.65771484375,15.480000,i_ion,"[""['M18', 'A19', 'E20', 'J21', 'M23', 'A24', 'E25', 'J26', 'A27']""]"
