,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09222412109375,173.0921,2,259933.53125,-0.7000000,i_ion,"[""['J10', 'J15']""]"
1,201.08663940429688,201.0870,1,3771.03466796875,1.7900000,i_ion,"[""['A8', 'E9']""]"
2,201.08663940429688,201.0870,1,3771.03466796875,1.7900000,i_ion,"[""['A13', 'E14']""]"
3,204.08682250976562,204.0867,1,1817147.5,-0.6000000,b_ion,"[""['G11']""]"
4,204.08682250976562,204.0867,1,1817147.5,-0.6000000,b_ion,"[""['G6']""]"
5,278.1232604980469,278.1234,1,163253.796875,0.50000000,i_ion,"[""['M7']""]"
6,278.1232604980469,278.1234,1,163253.796875,0.50000000,i_ion,"[""['M12']""]"
7,302.134765625,302.1347,2,356881.1875,-0.2000000,i_ion,"[""['E9', 'J10', 'E14', 'J15']""]"
8,345.17596435546875,345.1769,1,6900.958984375,2.7100000,i_ion,"[""['J10', 'J15']""]"
9,349.1606140136719,349.1605,1,245959.453125,-0.3000000,i_ion,"[""['M7', 'A8']""]"
10,349.1606140136719,349.1605,1,245959.453125,-0.3000000,i_ion,"[""['A13', 'M12']""]"
11,373.1719970703125,373.1718,2,91250.8203125,-0.5000000,i_ion,"[""['A8', 'E9', 'J10', 'A13', 'E14', 'J15']""]"
12,374.17425537109375,374.1797,1,14600.3427734375,14.550000,i_ion,"[""['E14', 'J15', 'A16']""]"
13,434.2252502441406,434.2246,1,64899.26953125,-1.5000000,i_ion,"[""['J10', 'J15', 'A16']""]"
14,456.2076416015625,456.21385,2,6864.25244140625,13.610000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'J15', 'A16']""]"
15,456.2076416015625,456.21385,2,6864.25244140625,13.610000,i_ion,"[""['J10', 'M12', 'A13', 'E14', 'J15', 'A16']""]"
16,463.2182922363281,463.2098,2,4512.0859375,-18.300000,b_ion,"[""['G11', 'M12', 'A13', 'E14', 'J15', 'A16']""]"
17,474.21868896484375,474.2195,1,56648.29296875,1.7100000,i_ion,"[""['E9', 'J10', 'J15']""]"
18,474.21868896484375,474.2195,1,56648.29296875,1.7100000,i_ion,"[""['J10', 'E14', 'J15']""]"
19,476.2181701660156,476.2113,2,4582.61474609375,-14.400000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'E14', 'J15']""]"
20,476.2181701660156,476.2113,2,4582.61474609375,-14.400000,i_ion,"[""['E9', 'J10', 'M12', 'A13', 'E14', 'J15']""]"
21,478.2032165527344,478.2031,1,19053.62109375,-0.2000000,i_ion,"[""['M7', 'A8', 'E9']""]"
22,478.2032165527344,478.2031,1,19053.62109375,-0.2000000,i_ion,"[""['A13', 'E14', 'M12']""]"
23,511.7309265136719,511.72985,2,14316.3212890625,-2.1000000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'A13', 'E14', 'J15']""]"
24,511.7309265136719,511.72985,2,14316.3212890625,-2.1000000,i_ion,"[""['A8', 'E9', 'J10', 'M12', 'A13', 'E14', 'J15']""]"
25,545.2537841796875,545.2566,1,19662.359375,5.1600000,i_ion,"[""['A8', 'E9', 'J10', 'J15']""]"
26,545.2537841796875,545.2566,1,19662.359375,5.1600000,i_ion,"[""['J10', 'A13', 'E14', 'J15']""]"
27,563.2696533203125,563.2672,1,85886.25,-4.4000000,i_ion,"[""['E9', 'J10', 'J15', 'A16']""]"
28,563.2696533203125,563.2672,1,85886.25,-4.4000000,i_ion,"[""['J10', 'E14', 'J15', 'A16']""]"
