,Observered Ion,Theoretical Ion,Charge,count,PPM Error,Ion Type,Structure
0,173.09226989746094,173.0921,2,439250.90625,-1.0000000,i_ion,"[""['J10', 'J15']""]"
1,204.08685302734375,204.0867,1,4322305.0,-0.7000000,b_ion,"[""['G11']""]"
2,204.08685302734375,204.0867,1,4322305.0,-0.7000000,b_ion,"[""['G6']""]"
3,278.1230773925781,278.1234,1,162632.84375,1.1600000,i_ion,"[""['M7']""]"
4,278.1230773925781,278.1234,1,162632.84375,1.1600000,i_ion,"[""['M12']""]"
5,302.134765625,302.1347,2,791427.625,-0.2000000,i_ion,"[""['E9', 'J10', 'E14', 'J15']""]"
6,349.16015625,349.1605,1,460756.125,0.98000000,i_ion,"[""['M7', 'A8']""]"
7,349.16015625,349.1605,1,460756.125,0.98000000,i_ion,"[""['A13', 'M12']""]"
8,373.17401123046875,373.1718,2,225243.34375,-5.9000000,i_ion,"[""['A8', 'E9', 'J10', 'A13', 'E14', 'J15']""]"
9,374.1755065917969,374.1797,1,47424.84765625,11.210000,i_ion,"[""['E14', 'J15', 'A16']""]"
10,434.226806640625,434.2246,1,139357.90625,-5.1000000,i_ion,"[""['J10', 'J15', 'A16']""]"
11,474.2199401855469,474.2195,1,106886.296875,-0.9000000,i_ion,"[""['E9', 'J10', 'J15']""]"
12,474.2199401855469,474.2195,1,106886.296875,-0.9000000,i_ion,"[""['J10', 'E14', 'J15']""]"
13,478.20660400390625,478.2031,1,26208.044921875,-7.3000000,i_ion,"[""['M7', 'A8', 'E9']""]"
14,478.20660400390625,478.2031,1,26208.044921875,-7.3000000,i_ion,"[""['A13', 'E14', 'M12']""]"
15,563.2673950195312,563.2672,1,205999.453125,-0.3000000,i_ion,"[""['E9', 'J10', 'J15', 'A16']""]"
16,563.2673950195312,563.2672,1,205999.453125,-0.3000000,i_ion,"[""['J10', 'E14', 'J15', 'A16']""]"
17,603.2691040039062,603.2621,1,39436.84375,-11.600000,i_ion,"[""['E9', 'J10', 'E14', 'J15']""]"
18,633.2858276367188,633.2852,1,117863.9609375,-1.0000000,i_ion,"[""['M12', 'A13', 'E14', 'J15']""]"
19,634.3043823242188,634.3043,1,112625.1953125,-0.1000000,i_ion,"[""['A8', 'E9', 'J10', 'J15', 'A16']""]"
20,634.3043823242188,634.3043,1,112625.1953125,-0.1000000,i_ion,"[""['J10', 'A13', 'E14', 'J15', 'A16']""]"
21,650.2866821289062,650.2879,2,339455.21875,1.8700000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'M12', 'A13', 'E14', 'J15']""]"
22,674.3004150390625,674.2992,1,43991.40234375,-1.8000000,i_ion,"[""['A8', 'E9', 'J10', 'E14', 'J15']""]"
23,674.3004150390625,674.2992,1,43991.40234375,-1.8000000,i_ion,"[""['E9', 'J10', 'A13', 'E14', 'J15']""]"
24,692.2970581054688,692.3098,1,176509.859375,18.400000,i_ion,"[""['E9', 'J10', 'E14', 'J15', 'A16']""]"
25,722.3311767578125,722.3329,1,142730.890625,2.3900000,i_ion,"[""['M12', 'A13', 'E14', 'J15', 'A16']""]"
26,763.3441772460938,763.3469,1,84750.0625,3.5700000,i_ion,"[""['A8', 'E9', 'J10', 'E14', 'J15', 'A16']""]"
27,763.3441772460938,763.3469,1,84750.0625,3.5700000,i_ion,"[""['E9', 'J10', 'A13', 'E14', 'J15', 'A16']""]"
28,822.3704223632812,822.3727,1,98632.75,2.7700000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'J15']""]"
29,822.3704223632812,822.3727,1,98632.75,2.7700000,i_ion,"[""['J10', 'M12', 'A13', 'E14', 'J15']""]"
30,911.4203491210938,911.4204,1,610688.5625,0.06000000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'J15', 'A16']""]"
31,911.4203491210938,911.4204,1,610688.5625,0.06000000,i_ion,"[""['J10', 'M12', 'A13', 'E14', 'J15', 'A16']""]"
32,951.418701171875,951.4153,1,566629.1875,-3.6000000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'E14', 'J15']""]"
33,951.418701171875,951.4153,1,566629.1875,-3.6000000,i_ion,"[""['E9', 'J10', 'M12', 'A13', 'E14', 'J15']""]"
34,1022.45166015625,1022.4524,1,561049.875,0.72000000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'A13', 'E14', 'J15']""]"
35,1022.45166015625,1022.4524,1,561049.875,0.72000000,i_ion,"[""['A8', 'E9', 'J10', 'M12', 'A13', 'E14', 'J15']""]"
36,1040.465576171875,1040.4630,1,1368615.375,-2.5000000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'E14', 'J15', 'A16']""]"
37,1040.465576171875,1040.4630,1,1368615.375,-2.5000000,i_ion,"[""['E9', 'J10', 'M12', 'A13', 'E14', 'J15', 'A16']""]"
38,1111.504638671875,1111.5001,1,324094.75,-4.1000000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'A13', 'E14', 'J15', 'A16']""]"
39,1111.504638671875,1111.5001,1,324094.75,-4.1000000,i_ion,"[""['A8', 'E9', 'J10', 'M12', 'A13', 'E14', 'J15', 'A16']""]"
40,1299.5645751953125,1299.5685,1,279098.0625,3.0200000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'M12', 'A13', 'E14', 'J15']""]"
41,1388.619873046875,1388.6162,1,1312859.375,-2.6000000,i_ion,"[""['M7', 'A8', 'E9', 'J10', 'M12', 'A13', 'E14', 'J15', 'A16']""]"
